,Unnamed: 0,labels_text,tweet
396,96,__label__1,헿 헿 헿 헿 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨 뀨
397,97,__label__1,I want to see Mark too
398,98,__label__1,I love the bang bang bang called by the karat land chef.
399,99,__label__1,Moya Youngpo Moya
400,100,__label__1,"I feel that the atmosphere is more cozy and warm and just like that. ㅠㅠ ㅠㅠㅠ ㅠㅠ ㅠ Also, I would like to pour a tearful moment if I call it a long time roo"
401,101,__label__1,I want to go home
402,102,__label__1,No
403,103,__label__1,I canceled my trip because of Mers.
404,104,__label__1,"Today, I'm not really out of the way, and I think that they are putting a spoon on the table because they are shoes. I told them that they would give me a look at the movie and I thought they were going to do it. Hee"
405,105,__label__1,"I've only seen this on a daily basis, but it's finally a video."
406,106,__label__1,"This is my brother's birthday, too."
407,107,__label__1,I feel sick
408,108,__label__1,I will apologize to you for some reason. I feel like I should do it. I am a poor Kang who is interested in me.
409,109,__label__1,"I'll let you eat at that time, even if Tang Kwang does it all the time."
410,110,__label__1,Whitefish azaaza
411,111,__label__1,Actor I was waiting for someone who I've been waiting for. Will I have tears to hear the song. I'm so thrilled that I'm tears. I'm sick of songs. I'm going to hurt more. So do not hurt.
412,112,__label__1,Victory partner The percentage standing in a fashionable posture Victorious victory
413,113,__label__1,"Also,"
414,114,__label__1,It's the same as the jump suit orange pants.
415,115,__label__1,"I do not know what to do, but I do not know what to do. I do not know what to do, but I do not know what to do. ㅠ ㅠ ㅠㅠ ㅠㅠㅠ"
416,116,__label__1,"I have been eating coffee milk but I have eaten it. Snoopy coffee is like milk taste. It does not work very well, but blah blah blah."
417,117,__label__1,I'm worried that I'm sweating too much. I want to brush my teeth and use it.
418,118,__label__1,"If you are worried about me these days, your face will turn red frequently and your rashes will keep coming back to you."
419,119,__label__1,It's what you do with your heart.
420,120,__label__1,I do not think it's too bad for what I got.
421,121,__label__1,It's dark.
422,122,__label__1,I love to burn
423,123,__label__1,Thank you. I need to see you tomorrow on my way to buy lip balm. Tell me what you need.
424,124,__label__1,Uh huh. The person who was deleted is killing part. I do not think it 's gone.
425,125,__label__1,Lotte Hotel Fan Meeting Yooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
426,126,__label__1,Light water night
427,127,__label__1,"The moment I picked up how much I was touched at the end, the momentum in my body is huge."
428,128,__label__1,I can not do that because I can not give it to me. I can not do it if I do not have anyone else. That photo is a real big hit.
429,129,__label__1,"ㅜ I lost my lip a couple of days ago, so I thought it was a joke."
430,130,__label__1,It's really cool.
431,131,__label__1,I want to see Shiny
432,132,__label__1,"I was there for a while, please."
433,133,__label__1,You are the tears that come from the stars today
434,134,__label__1,ㅠㅠㅠ Youngpo Taechang was an event
435,135,__label__1,"Shit.If you say you're direct,"
436,136,__label__1,Tacken
437,137,__label__1,"In the moonlight, the whole world is blue."
438,138,__label__1,ㅋ ㅋㅋㅋ That's why I do not know what Tommy Ten is all about.
439,139,__label__1,"I'm afraid of you, but be careful of your health."
440,140,__label__1,"It's not my hair wig, I'm not Matilda, it's not Amelie, it's the lord."
441,141,__label__1,Thank you. Thank you. My heart is warm. I have a good result both of you and me. ㅜ
442,142,__label__1,I am envious of how fast my people are successful.
443,143,__label__1,The
444,144,__label__1,"Kim, Han-gil, get out of the house"
445,145,__label__1,"After all, too distracting neon tuxedo Goofy will have to get out of here today with some mild kids."
446,146,__label__1,I can not kill Kana Cha.
447,147,__label__1,No
448,148,__label__1,What is your brother's Chinese medicine name?
449,149,__label__1,Inz
450,150,__label__1,shout
451,151,__label__1,
452,152,__label__1,"Wow, I'm scared."
453,153,__label__1,My sister. Hi. Good night. Starting work on Monday. It's hard. My mom bought cheese cake.
454,154,__label__1,I can not get lost.
455,155,__label__1,I have a hot milk
456,156,__label__1,It's so cool to look serious.
457,157,__label__1,"I do not want to be afraid, but I do not know if you do not worry about it, and I do not know if Fuzei will do it."
458,158,__label__1,Monday is closed. I can go for it. I do not have a ticket. I want a push button low class.
459,159,__label__1,Let's get up the day that we last sent to you.
460,160,__label__1,If you do not go back
461,161,__label__1,"I'm sorry, I will always fight. Thank you for always."
462,162,__label__1,I like to have a good time. I like to have a good time. I like to have a good time.
463,163,__label__1,ㅠ
464,164,__label__1,It's real.
465,165,__label__1,Everything will be maybe not beautiful today but surely someday
466,166,__label__1,"Your professor is very strict with your friend, and your friend is crying."
467,167,__label__1,I would really like to make you a pretty sister.
468,168,__label__1,Baek Hyun Lee
469,169,__label__1,New hope
470,170,__label__1,I do not know why I do not really know you hate you.
471,171,__label__1,I leave a reminder on the alarm.
472,172,__label__1,Jimin Bulletproof Boys The most shining and beautiful people I really appreciate Today I moved my day
473,173,__label__1,Real death
474,174,__label__1,I was enrolling in my classmates and I was envious of it.
475,175,__label__1,Hi I have not been able to go to work today I was so sad I missed you
476,176,__label__1,I do not think I'm a fan of Eunji.
477,177,__label__1,"The door to the lecture room is in the front, so it's late to go in late. ㅠ Also, until the third time in class three times so far,"
478,178,__label__1,"Thank you, Saddam."
479,179,__label__1,Please ask the youngest member of the band to talk to my girlfriend. To achieve my dream we come from a different country and I can not talk to you like any other fan.
480,180,__label__1,"Thank you very much for your photos today too. But today is Yoona's birthday, so I'll definitely be happy. Thank you very much. I really want to see you."
481,181,__label__1,Invincible victory Lotte fan meeting victory long time ㅜ ㅜ Rapidly healthy
482,182,__label__1,Chung Ho-suk's cute dugum Wembley
483,183,__label__1,"Chanisson, who organizes the mask, died because it was so beautiful"
484,184,__label__1,I will go back
485,185,__label__1,Ji Min a really beautiful person
486,186,__label__1,For Remel's skin
487,187,__label__1,"Namie Kawasan voice is really a nickname between Sue Wei and her sister is definitely a lover's nickname, but she must have been married in this place. ㅠㅠ ㅠㅠㅠ ㅠㅠㅠ"
488,188,__label__1,It's late. I was sad because I did not get the money right now. I'm going to pick up my son from now.
489,189,__label__1,Mama Roast Real Ying Xiao
490,190,__label__1,awesome
491,191,__label__1,I'm always watching.
492,192,__label__1,"On the twelfth day, the most handsome men in the world will come to Indonesia. Do I have to go to the Conest? I want to see if I have no money. I will regret if I do not have it already."
493,193,__label__1,"I do not have a spokesperson for the otaku or a Valentine's girlfriend, but three fucking men are coming to the coffee house and are chatting."
494,194,__label__1,I have not been able to do this for a long time.
495,195,__label__1,"I'm alive, but I have not been able to have a face to face these days because of the fact that I work and work about a week or so."
496,196,__label__1,I can not send LYAMING.
497,197,__label__1,I feel bad.
498,198,__label__1,Impressed impressed Suzu-chan
499,199,__label__1,I really love you.
500,200,__label__1,I do not think it's refreshing.
501,201,__label__1,"Well, I took beauty weight."
502,202,__label__1,"I am so sorry that I can not see Dong-na today, but I do not know if I will be more excited next time."
503,203,__label__1,I'll get dirty when I'm wearing it.
504,204,__label__1,Be stressful and try hard.
505,205,__label__1,Oh Oo Broadcasting Department's interview I saw the interview was a broadcasting department. Maybe it's a hard mana ㅠ ㅠ ㅠ ㅠ It will not be a good time
506,206,__label__1,happy
507,207,__label__1,I love you to die
508,208,__label__1,I do not think I can get to the hospital because I do not have time to go to the hospital. I do not get better with capsicule and pantollobuterol tea and whole cold medicine.
509,209,__label__1,"Thank you, Kwon Jung-jin, I finished it in the week, but I am very proud of it."
510,210,__label__1,"On the other hand, I feel like I'm going to a different world while watching the movie."
511,211,__label__1,"That's right, I love you guys so much. I'm the only one who has a grudge against you and always whispers."
512,212,__label__1,Ultra Music Festival
513,213,__label__1,"Uh, it's not yet."
514,214,__label__1,An eye opener causes anxiety
515,215,__label__1,"I do not want to choose it, but I do not feel like it because I do not want to choose it. ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ I suddenly wanted to see a picture of Zen."
516,216,__label__1,Thank you for listening to my praise. I do not have much to offer you. I'll still work hard.
517,217,__label__1,I am going to be a member of society from next month. Maybe I am busy and I can not go to the event frequently. I am a fan all the time. I love it very much.
518,218,__label__1,"Ji-hwan ah, it's been a month since yesterday. I've also updated the emoticon of Ji-fi. How cute."
519,219,__label__1,I do not have a sister's heart.
520,220,__label__1,I need to be a nurse.
521,221,__label__1,No umbrella
522,222,__label__1,"Well, I took beauty weight."
523,223,__label__1,Wool my brother got a cold I can not get sick but I'm worried about it. Do not get sick.
524,224,__label__1,Nuron: I can not help you.
525,225,__label__1,You
526,226,__label__1,"Finally,"
527,227,__label__1,I'll put down the test for a while now.
528,228,__label__1,I moved out on the morning of the morning and went to see my son Ram in the afternoon. Please do not come to Korea.
529,229,__label__1,Triple face too steer
530,230,__label__1,I want to sing a song for you. Please do something tomorrow Infinite replay
531,231,__label__1,column
532,232,__label__1,I hope to forgive the mistake
533,233,__label__1,Do not breathe.
534,234,__label__1,I have never seen a man or a celebrity. I do not mean that the gym is pretty. It does not mean that it is feminine.
535,235,__label__1,I can not go ㅠ
536,236,__label__1,I'm not sure yet ㅠ ㅠ ㅠ ㅠ ㅠ ㅜ
537,237,__label__1,I should be patient.
538,238,__label__1,"I expected you to be my brother and sister,"
539,239,__label__1,"Florence's business trip is two days since Thursday, Florence is warm as hot as it is now, but Ben & Jerry Cookie Dow is the truth"
540,240,__label__1,It was so hot that the ice cream melted. Summer ice cream night
541,241,__label__1,"Lotte Hotel Fan Meeting After the return to work,"
542,242,__label__1,My blood sweat tears My cold breath
543,243,__label__1,Today's servant
544,244,__label__1,Ending picks up and cuts off
545,245,__label__1,I want to have it with you.
546,246,__label__1,Ricky
547,247,__label__1,I do not sleep for some reason.
548,248,__label__1,ㅎ a money
549,249,__label__1,I think I can hear another acne.
550,250,__label__1,It hurts too much
551,251,__label__1,Damn it
552,252,__label__1,Oikawa has been out for a while now. I've been eating ice cream for two years now and waking up. Now I am sad because I have not been able to sleep for a while.
553,253,__label__1,Hungry
554,254,__label__1,I was surprised to find that there was no cancer in the picture depression.
555,255,__label__1,My brother Ohayo I want to see you soon I'll love you a lot I'll love you Burunge Burunge I like it so much.
556,256,__label__1,"Minjunggi Minjunggi Minjunki Minjungi Minjunggi Aaah, I'm sorry that last time I did well,"
557,257,__label__1,Raview Block Viciko
558,258,__label__1,ㄲ ㅇ
559,259,__label__1,"Ah, I do not know if I'm reaching for it now, so I do not know if it's a stretchy hair. The hairdresser I used to tell me what I want to do. Tell me to cut it nicely."
560,260,__label__1,I'm afraid that I will not be able to go to Africa again because I have been in Africa for a long time.
561,261,__label__1,I miss you and your bass. I want to hear it alive.
562,262,__label__1,"I did a lot of eagle startering, but now I do not have much to say about it, except for the cerebellum. I play with the snake ring and I play with Cane. I want to beat him completely. I do not know what to do. Wesley Hill Killing."
563,263,__label__1,Do not
564,264,__label__1,"I do not think it's a good idea to do it, but I do not think I'll ever be able to do it. I think it's big and I do not like it."
565,265,__label__1,Thank you very much.
566,266,__label__1,"Forbes, who has been arriving today, is arriving today. Thank you very much. I do not know anything about Jung-gu, but Han-yi is still pretty. Thanks to Pocamomu Song for sending me together. ㅠㅠ ㅠㅠ"
567,267,__label__1,"I miss you so much, my boys."
568,268,__label__1,It's a good time for me as usual.
569,269,__label__1,Please ask me to heal my broken heart Healing
570,270,__label__1,I got a gift on the birthday of a thousand year festival winner ㅠ ㅠ I woke up to sleep and did not sleep ㅎ It is a lot of work today
571,271,__label__1,Wow. I do not think so. Thank you.
572,272,__label__1,Happy birthday to jung ah ah Happy birthday to the whole universe!
573,273,__label__1,I do not want anyone to study here.
574,274,__label__1,Congratulations
575,275,__label__1,"Even a teddy bear, it's cold."
576,276,__label__1,"If you look at milk, you think of milk tea. You have to buy milk tea tomorrow."
577,277,__label__1,"Hurricane storm Alti ㅠ ㅠ ㅠㅠㅠ There is no end to it. I have to work, but there is a stone on the screen. And I want to buy perfume."
578,278,__label__1,Daejeon fan signing has been a big day Sehun is going to kill people with Mimo.
579,279,__label__1,I am going to go to Chi-a-mack for a day today but I will eat my jerky tomorrow and eat tomorrow.
580,280,__label__1,It's been a long time since you and Tutscut and laughing and I'm so happy.
581,281,__label__1,You said you were not feeling well.
582,282,__label__1,"I have not seen the video version of it, but I am envious of it. I can not even trace it. I can not see it. ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ 흑 흑 흑 ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ"
583,283,__label__1,I'm really crazy this week
584,284,__label__1,Anger
585,285,__label__1,"I want to comfort that micro-life is a drama, but reality is more like a dragon. Tragedy is going to go to a good place. Do not worry. I'll beg you."
586,286,__label__1,I did not forget to make a vote because we were out of voting. We all vote together.
587,287,__label__1,"The school does not do the heating, but Echipi also wants to be careful of his body health and live a happy surplus life. I will love him more."
588,288,__label__1,"If so,"
589,289,__label__1,Washing Mina Nayoung voting from Wonwon Owon's tribute
590,290,__label__1,I am entitled to love you Today is a happy day
591,291,__label__1,Sungmin brother I can not do this please
592,292,__label__1,I'm going to cry again tomorrow.
593,293,__label__1,I'm a bit confused when I'm up. ㅜ ㅜ ㅜ ㅜ ㅜ 죄 죄 죄 죄 죄 죄 요 ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ 요 요 요 요 요 요 요 요 요 요 요 요 요 요 요 요 요 요
594,294,__label__1,"I'm good, people are poetry."
595,295,__label__1,Thank you very much. I want to draw a lot when I can draw.
596,296,__label__1,"We cried at the start of Young Forever, a surprise,"
597,297,__label__1,Thank you for your lovely photo.
598,298,__label__1,I woke up but it was a slide like Vishu. I am satisfied with it. ㅠㅠ Cute
599,299,__label__1,Haaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
600,0,__label__1,The season of the summer icing is still moon because it is hot
601,1,__label__1,꺅 What is it? I met my comrades ㅠ ㅠ Korea is funny and it is delicious.
602,2,__label__1,"Thank you very much. I am embarrassed that you like the picture, and I am always sorry that you can not be like the members."
603,3,__label__1,"Thank you, Fondue. I'll print all the photos you sent to Fondue. Hi. I came home and checked it later."
604,4,__label__1,I want to have an old one.
605,5,__label__1,Today is the end of the last day of Nam Jong Jung
606,6,__label__1,"I have a lot of people I like on the set, and I'm having a night in Hongdae studio."
607,7,__label__1,흨흨 ㅎ 슿 슿 슿
608,8,__label__1,Let's have fun tomorrow. Let's have fun. Good night.
609,9,__label__1,Yongsan Fan Signature Drinking Water ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅜ ㅜ ㅜ
610,10,__label__1,"thank you, Sister"
611,11,__label__1,I wish you a happy birthday and wish you a happy life with our super junior I love so much that I hope to reply to the Saudi elf
612,12,__label__1,Do not throw me out.
613,13,__label__1,I'm sorry to have left you traces on your friend. I was a ghost until this evening. I was a little late.
614,14,__label__1,So I became a ghost again.
615,15,__label__1,"No, but my friend is half of Korea and Japan."
616,16,__label__1,Hello. I came to see you because I left a trace of a horrible nephew.
617,17,__label__1,"Kang Kyun-sung brother and I have been standing for a long time, but Kim Hyo-cheol will sleep while thinking Kang Kyun-gyeong."
618,18,__label__1,Busan Fans Signature Busan 쵝 Oh Kyu-su is more
619,19,__label__1,"In fact,"
620,20,__label__1,"As soon as we have a friend, why do not we have a friend?"
621,21,__label__1,I can not wait for you to come to me.
622,22,__label__1,It's a real Gonzalez.
623,23,__label__1,ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅋ ㅋ ㅋ ㅋ ㅋ thank you for always saying good things
624,24,__label__1,"It's you, you idiot."
625,25,__label__1,Speedwat You
626,26,__label__1,"My older brother was really nice, my brother was so cool, my new hairstyle was great, and my pierce was cool too. I was the first person to be a big brother and I had a lot of questions at the corner of the question too and it was very funny. I really like my brother in my head."
627,27,__label__1,It's hard to get a real movie ticket.
628,28,__label__1,"If you can only be like Rubron, I appreciate it. I do not have the answer."
629,29,__label__1,It's okay now I'm okay ㅠ ㅠ I was surprised at dawn for a while I'm sorry to have you worried I'm sorry ㅠ ㅠ
630,30,__label__1,Hyeon-ah is so beautiful ㅓ ㅠ ㅠ sexy ham
631,31,__label__1,I wish I did in Korea
632,32,__label__1,Do not get sore on your throat. Do not get sick. Go to your quarters. Get a lot of warm water. Ginger tea.
633,33,__label__1,"I want you to knock me out and knock me off, Ringer."
634,34,__label__1,I am choking and I feel sick
635,35,__label__1,"Joy ㅠ ㅠ I have a little rest It 's a lot late, but do not overdo it I was really cold or did I feel badly hurt?"
636,36,__label__1,I do not want to go to work. I do not really like it.
637,37,__label__1,I did not wash my sister.I love you when I go home.I love you chicken sagar.Please open the door.I'm sorry.I will do the laundry tomorrow.I'll buy pizza.
638,38,__label__1,Do not forget that sleep is not coming right now.
639,39,__label__1,Why can not I contact you?
640,40,__label__1,Oh lol I thought l was staying with the girl.
641,41,__label__1,"헙 Wait a minute, I'm too fond of you, my god. I believe in you Yuza, this is going to be released in this week. I've seen this in the future."
642,42,__label__1,"No, do not put on the model."
643,43,__label__1,Why do you always sleep uncomfortably?
644,44,__label__1,Thank you very much
645,45,__label__1,I am also in favor of these couples.
646,46,__label__1,ㅠ ㅠ
647,47,__label__1,"Oh, give me a hand."
648,48,__label__1,The night season is back.
649,49,__label__1,I really hope to see you sometime soon on your birthday.
650,50,__label__1,The world is cute even though I can breathe quietly.
651,51,__label__1,"I am so sorry that I can not see Dong-na today, but I do not know if I will be more excited next time."
652,52,__label__1,"I am really tired of today's meals, but I have not been able to feed them because of beer and it is really painful today. ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ"
653,53,__label__1,I do not want to have to suck all of them except for sticking to a rat.
654,54,__label__1,"No, this is when we mute this much."
655,55,__label__1,Today is the end of the last day of namjongjong Get out of the last day of wake up from the gate
656,56,__label__1,"I'm looking for a green tee, and I'm getting caffeinated. I'm crazy. It's crazy. I look at the ceiling for almost four hours today."
657,57,__label__1,Do not do this.
658,58,__label__1,Miss Korea
659,59,__label__1,Seoul Tower
660,60,__label__1,"The more I hear them, the more I can hear these wonderful songs in a short time. Thank you."
661,61,__label__1,Black Black Black
662,62,__label__1,It's a good idea.
663,63,__label__1,I'm sorry.
664,64,__label__1,"Ji-min, you are really"
665,65,__label__1,"Never Ending, Never Ending Infinite I Love"
666,66,__label__1,"Daeon brother is okay. You have a lot of mammies. It's okay. You can think about it, but you can not fall off."
667,67,__label__1,I'm sorry I forgot to hit the arm.
668,68,__label__1,It's dark.
669,69,__label__1,Heng trains
670,70,__label__1,"I've had a lot of fun and I've had a lot of fun and I'm so fond of it, I guess I'll be able to get rid of it in the past. I will not wait till next year. ㅠㅠ ㅠㅠ"
671,71,__label__1,"Dad, do not do this. I do not have time to upload a busy photo."
672,72,__label__1,I was on a waiting ride but my cellphone was kicked off and then I turned it off. ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅜ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ
673,73,__label__1,It's black.
674,74,__label__1,I think the logo on the picture is missing.
675,75,__label__1,Young Forever ㅠ ㅠ Young Forever is my tear button
676,76,__label__1,It's getting worse.
677,77,__label__1,I've got a rhythm.
678,78,__label__1,I'm sorry I love you
679,79,__label__1,Black Suvin I'm looking forward to it ㅎ ㅎ Beautiful Princess Suvin's real chan uck chan ㅜ ㅜ Alla 븅
680,80,__label__1,I'd like to meet you at the signing ceremony. I want to meet you.
681,81,__label__1,Sewing Report
682,82,__label__1,I am looking forward to seeing you happily at Tamara from day to day. I am going to sleep and go to sleep. ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ
683,83,__label__1,I miss you.
684,84,__label__1,Hyun-woo loves Esol
685,85,__label__1,Non-nongon was wrong in my body.
686,86,__label__1,hate
687,87,__label__1,"If the cover is released on Friday, it will be photographed today."
688,88,__label__1,"Valentine 's Greetings, please."
689,89,__label__1,This week's just a night slave.
690,90,__label__1,"It's a cute two-handed,"
691,91,__label__1,"On the day of the month,"
692,92,__label__1,I pray for the beauty of the deceased. I do not really believe in the tears of seeing the mentees and the pictures again.
693,93,__label__1,I am envious of how fast my people are successful.
694,94,__label__1,"I saw it, and the two of us went to go."
695,95,__label__1,Bus stop in front of Yeouido Park
696,96,__label__1,A fan letter tea leaflet I want to have unequivocally letter of Hahjin ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ
697,97,__label__1,The end of the line is missing.
698,98,__label__1,"I have a lot of escalators. I have a lot of dogs. I'm walking up. My legs are aching. I know I'm low in fitness, but this is too deep."
699,99,__label__1,"Whenever the performance is over, I will always welcome you with your heartfelt greetings to the fans who cheered you up. I will come back next time but I want to be with you forever. I want to stay with Winner who does not want to break up for a while."
700,100,__label__1,"I do not want to have a photo book, but I do not know why."
701,101,__label__1,I really love you
702,102,__label__1,I heard a lot of footprints.
703,103,__label__1,"Matsui and 쵱컾, but the battle homo 삘 I am also good at Wu Shiwa It is very good that Ouchima who ought to be beside him,"
704,104,__label__1,Why do I get so sleepy today? I have to study for the exam.
705,105,__label__1,Looking at the cardi report
706,106,__label__1,"It is a funny thing,"
707,107,__label__1,Monday is always tired.
708,108,__label__1,I do not have a tablet and a gold hand.
709,109,__label__1,I love you Jun-ho.
710,110,__label__1,"Song Festival Second Day Winning A long time ago, a black choker,"
711,111,__label__1,Something is running a little bit more and more.
712,112,__label__1,"My brother, my beloved brother, my beloved Ham, Seungjin, my brother, happy birthday, Chu Chu cha chuk, my brother, in this world, I will work with you in the future."
713,113,__label__1,I am very
714,114,__label__1,I was very busy on the weekend. Musical will be over soon. I am going to go to the last performance. I was busy on the weekend too. I called the teacher from Korea and made a lecture event to make a candle.
715,115,__label__1,"As soon as you get out of the car,"
716,116,__label__1,The
717,117,__label__1,I miss you
718,118,__label__1,"We should be friends, we should feel a little bit like that, we should just be friends."
719,119,__label__1,So today I want to go to my office too. But I have to go to school.
720,120,__label__1,"I am more grateful to you, my seniors. I am so happy that you give me a good name and greet you at night. I really did not wake up, but I was sleeping well. You had a warm night and got up. Hope"
721,121,__label__1,ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠㅠ ㅠ ㅠ
722,122,__label__1,"I hear your tears coming out of the earphones, but why is it? ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ Gently"
723,123,__label__1,Everybody's in school. I'm not in school. This is my graduation this week.
724,124,__label__1,I want to go to Korea
725,125,__label__1,Seventeen downtown raid incident index
726,126,__label__1,"Produced before SOMMY MNET Good, but I'm sick and woolly SOMY I'm so pretty WILD"
727,127,__label__1,"After that, I often see the icon on the right side of the strap"
728,128,__label__1,I am sick of knowing the mind.
729,129,__label__1,"ㅋㅋㅋ ㅋㅋㅋ Oh, even if it is only 5,000 won ㅠ ㅠ There are people who win a few hundred thousand won poor poor I love shoes"
730,130,__label__1,Do I have to say I'm glad that I'm wearing pants?
731,131,__label__1,Oh why and why not.
732,132,__label__1,Kang Dongwon alone Kang Dong-dong new movie Lee Chang-dong new casting confirmed Monthly crankind Source Sports Korean history Naver Entertainment Hongsik Oh thank you Fixed article How long have you waited
733,133,__label__1,"If you go there, you will be out for a while at the food corner."
734,134,__label__1,Chan-hee's eyes
735,135,__label__1,Chelore
736,136,__label__1,Seru-sama We are strong and we are black
737,137,__label__1,"Oh yeah, I know that I should be good at prizes management. I have to break back and adjust my strength well, and I will appreciate you every time I see a clean picture of a free pencil. I do not know if it is colored or not."
738,138,__label__1,It is hair color that I used to do before.
739,139,__label__1,It's hard to see on tweets.
740,140,__label__1,Daejeon Tower Minhyeon Lee Hyun-hyun's hands are so small that Minhyeon is the most prettiest in the world.
741,141,__label__1,Congratulations on your graduation.
742,142,__label__1,The back of your clothes is only for those who have been in communication.
743,143,__label__1,"I really love you. I can not express this in words. I mean, I mean, I like it very much. I am so excited to be with you and Ying. I am very tired of you and I have a lot of communication with you. I am so sad."
744,144,__label__1,It is obvious that today is my brother's side.
745,145,__label__1,This is a big reason for gel.
746,146,__label__1,"Ah, but official tweets are not why alarming"
747,147,__label__1,We love you too
748,148,__label__1,I want to see you too. I do not meet for more than a month already.
749,149,__label__1,A gift
750,150,__label__1,ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ cute
751,151,__label__1,"Kim, Han-gil, get out of the house"
752,152,__label__1,I was really happy with it. ㅠㅠ ㅠㅠㅠ I love you.
753,153,__label__1,"I have canceled the reservation because of the atmosphere of the match-up rumor, Hyundai players who showed the best game of the season."
754,154,__label__1,"I'm going to go to the old times with all of you, put down all the Buddhist priests to the Buddhist priests."
755,155,__label__1,I want to get out of bed quickly.
756,156,__label__1,I can not do it because of the cold.
757,157,__label__1,"Ji Min, I had a good stage and it was cool. I do not feel sick and rest. I go to play in France until the show. I'm listening to Young Forever from work."
758,158,__label__1,I do not have anything to do with my customs. It's just mangodong. But I made it a bit obscure for what I did in a big company.
759,159,__label__1,"I was like the same as before, but it was hard to study abroad, but it is hard to study abroad. I cried and cried,"
760,160,__label__1,You guys are sad.
761,161,__label__1,Now it's over the sky Otherwise I was so tired in Korea and today I was so busy I was able to slow down only at lunch
762,162,__label__1,I do not want to write
763,163,__label__1,"Ah, I have waited for the sale of stock,"
764,164,__label__1,"Well, what do you want me to tell you again? Oh, I used to wear some boyish casual wear. I started to wear feminine clothes. I had avoided it because it was not good for me. Now I am a high school student."
765,165,__label__1,"I always miss studying, studying hard. After studying hard, I will stick to police officers and look for my brother."
766,166,__label__1,"ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ Sorry,"
767,167,__label__1,Please come back.
768,168,__label__1,I do not know how to do it. I do not know how to do it. I do not know how to do it.
